Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
KY463682.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH4100-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,blood,2013,,"Hepatitis delta virus isolate ETH4100-1, complete genome"
KY495779.1,,"Pyne,M.T., Mallory,M.A., Xie,H.B., Mei,Y., Schlaberg,R., Hillyard,D.R.",2017-04-01T00:00:00Z,7657/12,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,,,,,,,,,"Hepatitis delta virus, complete genome"
KM110790.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,ASS,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate ASS, complete genome"
KM110791.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,BAL,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate BAL, complete genome"
KM110792.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,Bobak66,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate Bobak66, complete genome"
KM110793.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,Bobak115,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate Bobak115, complete genome"
KM110794.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,Bobak118,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate Bobak118, complete genome"
KM110795.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,MBA,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate MBA, complete genome"
KM110796.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,MBJ,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate MBJ, complete genome"
KM110797.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,Mebak61,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate Mebak61, complete genome"
KM110798.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,MNN,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate MNN, complete genome"
KM110799.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,NAD,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate NAD, complete genome"
KM110800.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,PYM16,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate PYM16, complete genome"
KM110801.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,SOG,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate SOG, complete genome"
KM110802.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,MUM,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1668,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate MUM, complete genome"
KM110803.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,PYG48,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate PYG48, complete genome"
KM110804.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,PYG56,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1667,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate PYG56, complete genome"
KM110805.1,,"Luetteke,N., Njouom,R., Foupouapouognigni,Y., Noah,D., Gessain,A., Muller,C.P.",2016-06-30T00:00:00Z,PYG65,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,,Cameroon,Cameroon,,Homo sapiens,,,,"Hepatitis delta virus isolate PYG65, complete genome"
KT722840.1,,"Liao,B., Chen,W., Ping,Q., Shi,H., He,H., Liu,H., Tan,Y., Lei,C., Cai,W., Lei,C.L., Cai,W.P., Liao,B.L., Chen,W.L., He,H.L., Tan,Y.Z.",2015-10-27T00:00:00Z,GZ37,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,China,China,,Homo sapiens,blood,2014-08-12,,"Hepatitis delta virus isolate GZ37, complete genome"
KJ744214.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-03,,"Hepatitis delta virus isolate D1, complete genome"
KJ744215.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D2-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2006-06,,"Hepatitis delta virus isolate D2-A, complete genome"
KJ744216.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D2-B,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-06,,"Hepatitis delta virus isolate D2-B, complete genome"
KJ744217.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D2-C,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-06,,"Hepatitis delta virus isolate D2-C, complete genome"
KJ744218.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D5-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2006-05,,"Hepatitis delta virus isolate D5-A, complete genome"
KJ744220.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D7-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-08,,"Hepatitis delta virus isolate D7-A, complete genome"
KJ744221.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D7-B,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-09,,"Hepatitis delta virus isolate D7-B, complete genome"
KJ744222.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D7-C,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-04,,"Hepatitis delta virus isolate D7-C, complete genome"
KJ744223.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D7-D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-12,,"Hepatitis delta virus isolate D7-D, complete genome"
KJ744224.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D8,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2010-02,,"Hepatitis delta virus isolate D8, complete genome"
KJ744225.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D9-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-09,,"Hepatitis delta virus isolate D9-A, complete genome"
KJ744226.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D9-B,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-09,,"Hepatitis delta virus isolate D9-B, complete genome"
KJ744227.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D10-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-01,,"Hepatitis delta virus isolate D10-A, complete genome"
KJ744228.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D10-B,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D10-B, complete genome"
KJ744229.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D13,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-12,,"Hepatitis delta virus isolate D13, complete genome"
KJ744230.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D15,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2004-10,,"Hepatitis delta virus isolate D15, complete genome"
KJ744231.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D17,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2009-06,,"Hepatitis delta virus isolate D17, complete genome"
KJ744232.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D18,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2006-07,,"Hepatitis delta virus isolate D18, complete genome"
KJ744233.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D21,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D21, complete genome"
KJ744234.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D23,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D23, complete genome"
KJ744235.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D24,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D24, complete genome"
KJ744237.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D27,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D27, complete genome"
KJ744238.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D28,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D28, complete genome"
KJ744240.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D32,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D32, complete genome"
KJ744241.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D33,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D33, complete genome"
KJ744242.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D34,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-02,,"Hepatitis delta virus isolate D34, complete genome"
KJ744243.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D37-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-02,,"Hepatitis delta virus isolate D37-A, complete genome"
KJ744244.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D37-B,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-08,,"Hepatitis delta virus isolate D37-B, complete genome"
KJ744245.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D39-A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2006-05,,"Hepatitis delta virus isolate D39-A, complete genome"
KJ744247.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D43,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-05,,"Hepatitis delta virus isolate D43, complete genome"
KJ744248.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D49,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2010-04,,"Hepatitis delta virus isolate D49, complete genome"
KJ744249.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D51,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-03,,"Hepatitis delta virus isolate D51, complete genome"
KJ744250.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D52,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2004-10,,"Hepatitis delta virus isolate D52, complete genome"
KJ744253.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D60,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2007-02,,"Hepatitis delta virus isolate D60, complete genome"
KJ744254.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D64,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-04,,"Hepatitis delta virus isolate D64, complete genome"
KJ744255.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D66,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2003-04,,"Hepatitis delta virus isolate D66, complete genome"
KJ744256.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D69,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2005-10,,"Hepatitis delta virus isolate D69, complete genome"
KJ744257.1,,"Shirvani-Dastgerdi,E., Amini-Bavil-Olyaee,S., Alavian,S.M., Trautwein,C., Tacke,F.",2015-02-25T00:00:00Z,D70,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Iran,Iran,,Homo sapiens,blood,2008-01,,"Hepatitis delta virus isolate D70, complete genome"
KF660598.1,,"Bui,S.T., Nguyen,H.M., Bock,T.C.",2013-12-10T00:00:00Z,C03,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Viet Nam,Viet Nam,,Homo sapiens,blood,,,"Hepatitis delta virus isolate C03, complete genome"
KF660599.1,,"Bui,S.T., Nguyen,H.M., Bock,T.C.",2013-12-10T00:00:00Z,C06,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,,Viet Nam,Viet Nam,,Homo sapiens,blood,,,"Hepatitis delta virus isolate C06, complete genome"
KF660600.1,,"Bui,S.T., Nguyen,H.M., Bock,T.C.",2013-12-10T00:00:00Z,C15,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,,Viet Nam,Viet Nam,,Homo sapiens,blood,,,"Hepatitis delta virus isolate C15, complete genome"
KF660601.1,,"Bui,S.T., Nguyen,H.M., Bock,T.C.",2013-12-10T00:00:00Z,M18,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,,Viet Nam,Viet Nam,,Homo sapiens,blood,,,"Hepatitis delta virus isolate M18, complete genome"
KF660602.1,,"Bui,S.T., Nguyen,H.M., Bock,T.C.",2013-12-10T00:00:00Z,U18,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,,Viet Nam,Viet Nam,,Homo sapiens,blood,,,"Hepatitis delta virus isolate U18, complete genome"
KC590319.1,,"Marques,V.A., Lewis-Ximenez,L.L.S.R., Lampe,E.",2013-04-08T00:00:00Z,Brazil-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,,Brazil,Brazil,,Homo sapiens,blood,2011-06-10,,"Hepatitis delta virus isolate Brazil-1, complete genome"
HF679404.1,,"Kay,A.C., Trepo,C., Parana,R.",2013-03-05T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Brazil,Brazil,,,blood,,,"Hepatitis D Virus genotype 3, clone 010-OBCCl2, complete genome"
HF679405.1,,"Kay,A.C., Trepo,C., Parana,R.",2013-03-05T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Brazil,Brazil,,,blood,,,"Hepatitis D Virus genotype 3, clone 010-OBC Cl11, complete genome"
HF679406.1,,"Kay,A.C., Trepo,C., Parana,R.",2013-03-05T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,,Brazil,Brazil,,,blood,,,"Hepatitis D Virus genotype 3, clone BR2-ENB, complete genome"
GU177114.1,,"Makuwa,M., Kazanji,M.",2010-12-08T00:00:00Z,HDV-DN79,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,,Gabon,Gabon,,,,,,"Hepatitis delta virus isolate HDV-DN79, complete genome"
HQ005364.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,5,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 5, complete genome"
HQ005365.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,7,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 7, complete genome"
HQ005366.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,6,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 6, complete genome"
HQ005367.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,8,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 8, complete genome"
HQ005368.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,9,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 9, complete genome"
HQ005369.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,4,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 4, complete genome"
HQ005370.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 1, complete genome"
HQ005371.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,2,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 2, complete genome"
