Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MW312147.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW632,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW632, complete genome"
MW312148.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW633,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW633, complete genome"
MW312149.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW634,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW634, complete genome"
MW312150.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW635,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW635, complete genome"
MW312151.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW636,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW636, complete genome"
MW312152.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW637,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW637, complete genome"
MW312153.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW638,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW638, complete genome"
MW312154.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW639,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW639, complete genome"
MW312155.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW640,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW640, complete genome"
MW312156.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW641,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW641, complete genome"
MW312157.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW642,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW642, complete genome"
MW312158.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW643,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW643, complete genome"
MW312159.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW644,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW644, complete genome"
MW312160.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW645,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW645, complete genome"
MW312161.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW646,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW646, complete genome"
MW312162.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW647,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW647, complete genome"
MW312163.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW648,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW648, complete genome"
MW312164.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW649,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW649, complete genome"
MW312165.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW650,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW650, complete genome"
MW312166.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW651,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW651, complete genome"
MW312167.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW652,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW652, complete genome"
MW312168.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW653,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW653, complete genome"
MW312169.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW654,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW654, complete genome"
MW312170.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW655,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW655, complete genome"
MW312171.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW656,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW656, complete genome"
MW312172.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW657,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW657, complete genome"
MW312173.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW658,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW658, complete genome"
MW312174.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW659,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW659, complete genome"
MW312175.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW660,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW660, complete genome"
MW312176.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW661,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW661, complete genome"
MW312177.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW662,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW662, complete genome"
MW312178.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW663,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW663, complete genome"
MW312179.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW664,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW664, complete genome"
MW312180.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW665,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW665, complete genome"
MW312181.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW666,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW666, complete genome"
MW312182.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW667,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW667, complete genome"
MW312183.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW668,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW668, complete genome"
MW312184.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW669,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW669, complete genome"
MW312185.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW670,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW670, complete genome"
MW312186.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW671,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW671, complete genome"
MW312187.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW672,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW672, complete genome"
MW312188.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW673,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW673, complete genome"
MW312189.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW674,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW674, complete genome"
MW312190.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW675,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW675, complete genome"
MW312191.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW676,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW676, complete genome"
MW312192.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW677,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW677, complete genome"
MW312193.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW678,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW678, complete genome"
MW312194.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW679,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW679, complete genome"
MW312195.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW680,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW680, complete genome"
MW312196.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW681,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW681, complete genome"
MW312197.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW682,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW682, complete genome"
MW312198.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW683,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW683, complete genome"
MW312199.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW684,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW684, complete genome"
MW312200.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW685,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW685, complete genome"
MW312201.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW686,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW686, complete genome"
MW312202.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW687,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW687, complete genome"
MW312203.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW688,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW688, complete genome"
MW312204.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW689,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW689, complete genome"
MW312205.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW690,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW690, complete genome"
MW312206.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW691,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW691, complete genome"
MW312207.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW692,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW692, complete genome"
MW312208.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW693,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW693, complete genome"
MW312209.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW694,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW694, complete genome"
MW312210.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW695,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW695, complete genome"
MW312211.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW696,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW696, complete genome"
MW312212.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW697,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW697, complete genome"
MW312213.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW698,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW698, complete genome"
MW312214.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW699,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW699, complete genome"
MW312215.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW700,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW700, complete genome"
MW312216.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW701,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW701, complete genome"
MW312217.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW702,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW702, complete genome"
MW312218.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW703,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW703, complete genome"
MW312219.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW704,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW704, complete genome"
MW312220.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW705,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW705, complete genome"
MW312221.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW706,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW706, complete genome"
MW312222.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW707,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW707, complete genome"
MW312223.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW708,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW708, complete genome"
MW312224.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW709,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW709, complete genome"
MW312225.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW710,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW710, complete genome"
MW312226.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW711,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW711, complete genome"
MW312227.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW712,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW712, complete genome"
MW312228.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW713,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW713, complete genome"
MW312229.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW714,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW714, complete genome"
MW312230.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW715,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW715, complete genome"
MW312231.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW716,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW716, complete genome"
MW312232.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW717,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW717, complete genome"
MW312233.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW718,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW718, complete genome"
MW312234.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW719,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW719, complete genome"
MW312235.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW720,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW720, complete genome"
MW312236.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW721,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW721, complete genome"
MW312237.1,,"Wu,J., Bisaro,D.M.",2021-01-12T00:00:00Z,PSTVd_JW722,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,1,,,,Nicotiana benthamiana,,,,"Potato spindle tuber viroid isolate PSTVd_JW722, complete genome"
